URL,Grade,Grade Accepted,Bank,Review,Product,Proxy Used,Status,Clear Conditions,Polite Employee,Availability,Convenience,City,Date
https://www.banki.ru/services/responses/bank/response/12626330,1,True,"Две недели не могут активировать карту, уже и в офис каталась, нигде ничего не могут сделать – отзыв о Уралсибе от ""user-779223053626"" | Банки.ру",,Отзывы о кредитных картах Уралсиба,False,good,0,0,0,0,Саратов (Саратовская область),14.10.2025 08:54
https://www.banki.ru/services/responses/bank/response/12626331,5,False,"Отзыв – отзыв о Альфа-Банке от ""user-794119470585"" | Банки.ру",09.09.2024 обратился в чат с вопросом как закрыть альфа пей. Альфа помощник очень быстро скинул ссылку и все подробно объяснил. Даже до оператора дело не дошло. Прошёл по ссылке и закрыл альфа пей. До этого не пользовался картами данного банка и было сложно разобраться в приложении. Помогли быстро. Спасибо  ,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Ульяновск,14.10.2025 08:55
https://www.banki.ru/services/responses/bank/response/12626332,5,False,"БАНК №1 В РОССИИ – отзыв о НКО ЮМани от ""user-499023053785"" | Банки.ру","САМЫЙ АКТУАЛЬНЫЙ БАНК В РОССИИ, ВСЕ РАБОТАЕТ ЧЕТКО И ИСПРАВНО.  КАРТЫ ПРИХОДЯТ ПО ПОЧТЕ РОВНО В СРОК, АКТИВАЦИЯ ПРОСТАЯ. ПРИ ПОПОЛНЕНИИ СЧЕТА НИКАКИХ ЗАДЕРЖЕК. КЭШБЭК БАЛЛАМИ НАЧИСЛЯЕТСЯ СТРОГО ВЫБРАННЫХ УСЛОВИЙ. ИС ПОЛЬЗОВАНИЕ БАЛЛОВ ОЧЕНЬ РАЗНООБРАЗНОЕ. ИНТЕРНЕТ-БАНК НЕ ПЕРЕГРУЖЕН ЛИШНЕЙ ИНФОРМАЦИЕЙ.  ",Отзывы о дебетовых картах НКО ЮМани,False,good,3,3,3,3,Новочеркасск,14.10.2025 08:56
https://www.banki.ru/services/responses/bank/response/12626333,5,True,"Обращение в чат приложения за помощью – отзыв о Альфа-Банке от ""user-335610626406"" | Банки.ру",8 октября решил отключить подписку Альфа смарт. Обратился в онлайн чат с банком в мобильном приложении на Android. Написал в чате и через 10 минут Вероника присоединилась к чему и начала помогать отключить подписку. Отключили где-то примерно за 15 минут. Всё прошло быстро. Спасибо сотруднице Веронике. ,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Владивосток (Приморский край),14.10.2025 08:56
https://www.banki.ru/services/responses/bank/response/12626334,5,False,"Выгодное решение – отзыв о Альфа-Банке от ""user-184923053755"" | Банки.ру","хотел бы рассказать о том как удобно и комфортно пользуюсь сервисами альфа банка , за все время пользования были только плюсы , высокий и хороший процент по кэшбеку , нет оплаты обслуживания карты и много разных бонусов и акций имеющих большую выгоду , каждый месяц получаю большое количество кэшбека и высокие проценты для следщего месяца кэшбека ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Краснодар,14.10.2025 08:57
https://www.banki.ru/services/responses/bank/response/12626335,5,False,"Помогли – отзыв о Альфа-Банке от ""user-934723053612"" | Банки.ру",Я решил узнать о акции переведи друга потому что мой друг оформил карту и не получил не какой бонус когда я написал в поддержку мне ответила Мария которая помогла и объяснила как что работает в итоге все хорошо бонус пришел  так же я ежемесячно получаю не маленький кэш бек за покупки  мне нравиться что карту привозят к дому и не надо не куда идти. я доволен альфа Банком  ,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Ульяновск,14.10.2025 08:57
https://www.banki.ru/services/responses/bank/response/12626336,5,False,"Оформление кредитной карты – отзыв о Альфа-Банке от ""user-992017964328"" | Банки.ру","Владислав, Россия, 3 октября 2025. «Мне понравилось оформление онлайн заявки на кредитную карту. Залез на сайт, почитал всё и смог получить за минуту одобрения. Тут тебе и бесплатное обслуживание и можно снимать наличку без лишних комиссий. А ещё карта 60 дней без процентов на всё, даже на снятие налички и переводы. И кешбэк хороший обещали, причём по факту в дальнейшем посмотрел, действительно в приложении всё отображается честно. В общем сервис действительно огонь, а картой я пользуюсь с большим удовольствием». ",Отзывы о кредитных картах Альфа-Банка,False,good,3,3,3,3,Магнитогорск (Челябинская область),14.10.2025 08:57
https://www.banki.ru/services/responses/bank/response/12626337,5,True,"Списали деньги – отзыв о Альфа-Банке от ""user-336323053681"" | Банки.ру","Списали деньги за обслуживание карты, сначала не понял и написал в тех. Поддержку мне все объяснили за что списали, оказывается списали за гравировку которую я заказал на карте, поддержка сработала очень быстро и грамотно, спасибо за отличный банк и быструю его работу. У меня не этом все законченно ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Астрахань (Астраханская область),14.10.2025 08:58
https://www.banki.ru/services/responses/bank/response/12626338,5,True,"Помощь в возврате средств – отзыв о Альфа-Банке от ""user-311423053798"" | Банки.ру","9 октября обратился в банк в связи со списанием 400₽ за подписку банка. Меня не предупредили о наличии этой подписки и списали деньги со счета. Я не растерялся и обратился в банк, чтобы получить обратно свои деньги. Мою проблему решили быстро, за пару часов вернули деньги и отключили подписку. Я очень доволен услугами и быстрой работой Альфа-банка!  ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Уфа (Республика Башкортостан),14.10.2025 08:58
https://www.banki.ru/services/responses/bank/response/12626339,5,False,"Начисление кэшбэк за оплату услуг ЖКХ – отзыв о Совкомбанке от ""user-35299263563"" | Банки.ру","Доброго дня! Хотелось бы поблагодарить за помощь в решении вопроса по поводу начисления кэшбэк за оплату услуг ЖКХ сгтруднику Т-ой Надежде. Она очень оперативно и грамотно разобралась в вопросе и составила заявку на исправление ошибки, допущенной системой распознавания оплаты Совкомбанка. Желаю ей всего наилучшего, успехов и процветание всей команде Совкомбанка!!! ",Отзывы о дебетовых картах Совкомбанка,False,good,3,3,3,3,Чебоксары (Чувашская Республика),14.10.2025 08:59
https://www.banki.ru/services/responses/bank/response/12626340,5,False,"представитель банка - максимально доброжелательный мужчина!! – отзыв о Альфа-Банке от ""user-145423053807"" | Банки.ру","заказала дебетовую карьу Альфа-Банка. Сначала со мной запланировали встречу, потом созвонились и наконец встретились! Мужчина приеха максимально дружелюбный, никаких осуждений, подколов, исключительно дружеская теплая атмосфер. Пока заполняли документы он помог с заполнением, без упреков и другого. Желаю кажд клиенту Альфа-Банк таких представителей!) ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Нижний Новгород,14.10.2025 08:59
https://www.banki.ru/services/responses/bank/response/12626341,5,False,"Мне очень нравится сама карта альфа-банк и их поддержка – отзыв о Альфа-Банке от ""user-311323053814"" | Банки.ру","во первых, я был до нее в другом банке, и мне не могли решить вопрос с картой более двух месяцев, потом решил запросить карту афльфа банк и привезли сразу на следующий день и оформили очень быстро. Поддержа отвечает практически моментально хотя пишет что ожидание около 3х часов что очень хорошо. Поддержа отвечает на все вопросы хорошо как и сам Альфа-помощник ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Архангельск (Архангельская область),14.10.2025 09:00
https://www.banki.ru/services/responses/bank/response/12626342,5,True,"Получение карты – отзыв о Альфа-Банке от ""user-562621868464"" | Банки.ру","Моя ситуация очень простая , но интересная , я учусь в колледже и работаю на металлургическом производстве для того чтобы получать выплаты и зарплату , мне было необходимо оформить дебетовую карту Альфа банка , с чем мне успешно помогла представительнится банка по имени Татьяна , одним днем я заказываю карту и оформляю ее , и заказываю доставку к учебному заведению.

Уже на следующий день мне привезли готовую пластиковую карту, представитель банка Татьяна , все четко и понятно объяснила про банк и рассказала про категории кэшбэка и на месте помогла мне установить мобильное приложение банка , сейчас пользуюсь банком все очень удобно и очень нравится   ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Липецк (Липецкая область),14.10.2025 09:02
https://www.banki.ru/services/responses/bank/response/12626343,5,True,"Качество обслуживания – отзыв о Россельхозбанке от ""user-811623053724"" | Банки.ру","Являюсь постоянным клиентом Россельхозбанка по адресу село Одесскоеко, улица Почтовая 21.Обслуживась более 25 лет. Получаю пенсию , на Россельхозбанк. Обратилась 14.10.2025 для снятия пенсии. Очереди не было, тепло уютно. Очень доброжелательный коллектив, приветливые девочки . Быстро совершили расходную операцию . Нравится обслуживания, молодцы. ",Отзывы о дебетовых картах Россельхозбанка,False,good,3,3,3,3,Одесское (Омская область),14.10.2025 09:02
https://www.banki.ru/services/responses/bank/response/12626344,5,False,"Разьяснили как снять самозапрет на кредит – отзыв о Альфа-Банке от ""user-227723053779"" | Банки.ру","Помогли разобраться с вопросом о самозапрет на кридит. Очень довольна. Очень компетентная и грамотная девушка, за короткое время отвечала в чате на поставленные вопросы. Очень довольна что помогли разобраться с этим вопросом, и подсказали как снять самозапрет на кридит. Девушку к сажалеете не помню как зовут, но очень ей благодарна.  ",Отзывы о кредитных картах Альфа-Банка,False,good,3,3,3,3,Касимов,14.10.2025 09:03
https://www.banki.ru/services/responses/bank/response/12626345,5,False,"Отзыв – отзыв о Альфа-Банке от ""user-794119470585"" | Банки.ру","26.09.2024 обратился в чат с вопросом, почему деньги не зачислены по партнеоской программе. Альфа помощник скинул всю нужную и понятную информацию о зачислении денег и о сроках. До оператора дело не дошло, вопрос был решён альфа помощником. В итоге деньги были зачислены в течении 2з недель, после совершения целевых действий по программе.  ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Ульяновск,14.10.2025 09:03
https://www.banki.ru/services/responses/bank/response/12626346,0,False,,,,False,"Error:Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""div.lbb810226""}
  (Session info: chrome=142.0.7444.176); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
Symbols not available. Dumping unresolved backtrace:
	0x1244103
	0x1244144
	0x104e71d
	0x109a03d
	0x109a41b
	0x10e17f2
	0x10bc954
	0x10dee17
	0x10bc706
	0x108da30
	0x108ed54
	0x14b57b4
	0x14b098a
	0x126c392
	0x125c4c8
	0x126324d
	0x124c478
	0x124c63c
	0x12367ca
	0x76bdfcc9
	0x77cf82ae
	0x77cf827e
",0,0,0,0,,
https://www.banki.ru/services/responses/bank/response/12626347,5,True,"Помогли! – отзыв о Альфа-Банке от ""user-955123053849"" | Банки.ру","В августе пришел в офис чтобы решили проблему с мошенничеством, у меня прошла оплата за какую-то левую услугу, написал обращение, сотрудница Мария быстро и понятно все объяснила спустя пару часов сумма уже была возвращена за это респект банку,работа была изумительна, будет какой-то вопрос буду обращаться ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Новосибирск (Новосибирская область),14.10.2025 09:04
https://www.banki.ru/services/responses/bank/response/12626348,5,True,Unknown,"Возникла проблема - был возврат денег от продавца, но на карте денег не обнаружилось. 25.09.2025 пришлось обратиться в чат банка, сотрудник Алена буквально в течении 3-х минут разобралась в проблеме и помогла ее решить очень четко и быстро. Хоть запрос и был не сложным, сотрудник мной общались вежливо. ",Отзывы о дебетовых картах Банка Ozon,False,good,3,3,3,3,Бугуруслан (Оренбургская область),14.10.2025 09:05
https://www.banki.ru/services/responses/bank/response/12626349,5,False,"Похвала – отзыв о Альфа-Банке от ""user-338323053864"" | Банки.ру","Очень хочу поблагодарить операторов , отвечают оперативно и помогают решить вопрос, также очень быстро проходят онлайн покупки, ещё не берётся комиссия в других банкоматах, нравится оформление приложения, всё понятно приходят уведомления перед каким либо платежём онлайн, очень нравится этот банк рекомендую 👍 ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,2,3,Чита (Забайкальский край),14.10.2025 09:05
https://www.banki.ru/services/responses/bank/response/12626350,5,True,"Оперативное решение проблемы – отзыв о Альфа-Банке от ""user-356023053865"" | Банки.ру","Одним утром пыталась освоить подписку Альфа-Смарт, не заметила в самом начале цену, искала по тексту, не увидела и нажала кнопку подключить, думала будет выбор способа оплаты и тд. В итоге подписка сразу оплатилась. Я была не готова, тк пока только просматривала информацию. Обратилась в чат приложения, объяснила ситуацию, помогала сотрудник Рената. Деньги сразу вернули, подписку отключили, без лишних вопросом и навязывания лишнего. Это приятно, на подписку я еще созрею) ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,0,Казань (Республика Татарстан),14.10.2025 09:05
https://www.banki.ru/services/responses/bank/response/12626351,5,False,"Очень быстро помогли, решили вопрос – отзыв о Альфа-Банке от ""user-338011917753"" | Банки.ру","Положил на карту через другой банкомат сумму денег , пришла не вся сумма , написал в чат , ответили развернутся ответом , оперативно , помогли с решением вопроса в течении 1 часа , спасибо банку и его сотрудникам , так же заказал дебетовую карту , привезли на следующий день , сотрудник был доброжелательным и вежливым, спасибо) ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Клинцы (Брянская область),14.10.2025 09:05
https://www.banki.ru/services/responses/bank/response/12626352,5,True,"Благодарность за обслуживание – отзыв о Россельхозбанке от ""user-844823053842"" | Банки.ру","Хочу оставить отзыв о работе офиса в городе Балаково. 14 октября посетила офис, обратилась с вопросом карты, забыла пин код карты, взяла талон, сотрудники приняли с улыбкой и проводили на место. Попала к Х-ой. Она помогла мне восстановить пинкод и помимо этого рассказала про кэшбэк и пояснила как возвращать рубли за покупки, так же подключила его. В офисе чисто и уютно, по телевизорам идёт реклама. Сотрудники вежливые и терпеливые, очень нравится обслуживание.  ",Отзывы о дебетовых картах Россельхозбанка,False,good,3,3,3,3,Балаково (Саратовская область),14.10.2025 09:06
https://www.banki.ru/services/responses/bank/response/12626353,5,False,"Возврат денежных средств – отзыв о Альфа-Банке от ""user-311223053832"" | Банки.ру","Несколько дней назад с моей дебетовой карты Альфа-Банка списали сумму в размере 399 рублей за подписку Альфа-Смарт. Я не был предупреждён о том, что она подключена. Я связался в сотрудником банка и попросил возместить списанную сумму денег, объяснив что я не подключал данную подписку, предварительно отключив ее. Сотрудник ответил быстро и вежливо, все прошло чётко и оперативно. Деньги пришли в считанные секунды. Спасибо Альфа-Банку и вашим сотрудникам за оперативность и ответственность. ",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Пермь,14.10.2025 09:06
https://www.banki.ru/services/responses/bank/response/12626354,5,False,"Кайф банк – отзыв о Альфа-Банке от ""user-440122831509"" | Банки.ру",Очень крутая карта альфа всем советую Доставка хорошая быстрая быстро оформляют карту Кэшбек за друга очень хорошая можно оплачивать картой когда потерял не лагает сай денги не списывают оформил подписку очень хорошая всем советую карта лучше всех остальных втб озон и много другие карты очнь крутая  ,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Сочи,14.10.2025 09:06
https://www.banki.ru/services/responses/bank/response/12626355,5,True,"Четкие операторы – отзыв о Альфа-Банке от ""user-887623053861"" | Банки.ру","У меня была Подключена случайная подписка! У меня списали 399 рублей .Обратился в поддержку помогли выслушали, и вернули деньги! Разговор был не долгим оператор понял меня с пол слова и сразу же мне помог! Я думал будет долго но на самом деле вернули деньги за минуту, я очень рад что сотрудники альфа банка такие добрые! ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Самара (Самарская область),14.10.2025 09:06
https://www.banki.ru/services/responses/bank/response/12626356,5,True,"Помощь с кэшбэками по дебетовой карте – отзыв о Альфа-Банке от ""user-147523053880"" | Банки.ру","3 октября обратился за помощью в отделение банка на проспекте Ленина для того чтобы понять, где находится кэш-бэк в мобильном приложении. Вопрос решили за 2 минуты. Специалист все рассказала, показала и помогла подключить интересующие опции. Так же рассказали про дополнительные преимущества карты. Спасибо за оперативность! ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Березовский (Кемеровская область),14.10.2025 09:07
https://www.banki.ru/services/responses/bank/response/12626357,5,True,"Незаконное списание – отзыв о Т-Банке от ""user-178512155204"" | Банки.ру","Здравствуйте. Хочу поблагодарить службу поддержки банка. Отреагировали быстро, проблему решили. Было незаконное списание денег с карты, деньги вернули. Не первый раз обращаюсь в поддержку, каждый раз решают проблемы молниеносно. Спасибо большое службе поддержки за профессиональную работу.это наверное единственная поддержка, которая решает вопросы. ",Отзывы о дебетовых картах Т-Банка,False,good,3,3,3,3,Санкт-Петербург,14.10.2025 09:07
https://www.banki.ru/services/responses/bank/response/12626358,5,True,"Оперативное решение вопроса – отзыв о Яндекс Банке от ""user-394322649775"" | Банки.ру","Добрый день. Хочу поблагодарить службу поддержки банка Яндекс. У меня кэшбек в октябре 5% на супермаркеты. На кассе решила оплатить онлайн-картой (яндекс-пей) , оплата не прошла. Я написала в чат, мне отправили подробную информацию, почему так может быть. Оказывается, я забыла подключить в настройках оплату онлайн- картой Пей.

Подключила и оплата прошла. Вообще, мне нравится этот банк, постоянно интересные акции, особенно нравится крутить барабан, раза два выпадал кэшбек 50% на супермаркет. Сначала , насторожили баллы деньгами, но оказывается, очень удобно, можно оплачивать баллами покупки на сервисах Яндекса- еда, кинотеатр, доставка, маркет и т.д. Также, пользуюсь сейфом - накопительный счет на ежедневный остаток. Подключила подписку на год, очень довольна, можно музыку слушать, книги читать, смотреть фильмы и многое другое. Рекомендую.  ",Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Екатеринбург (Свердловская область),14.10.2025 09:07
https://www.banki.ru/services/responses/bank/response/12626359,5,False,"5 октября мне посоветовали оформить карту, и я сразу же приняла решение это сделать. – отзыв о Альфа-Банке от ""user-286923053868"" | Банки.ру","6 октября, мне была назначена доставка карты, но по личным причинам я не смогла её забрать. 10 октября я решила посетить отделение банка, чтобы получить карту. В офисе меня встретил сотрудник.Он был очень вежлив и профессионален. Весь процесс получения карты прошел быстро и без каких-либо задержек — всего за несколько минут я уже держала ее в руках. Кроме того, по совету Алексея я оформила Альфа-стикер, который оказался невероятно удобным для повседневного использования. Теперь я могу легко расплачиваться без необходимости доставать карту из кошелька. В целом, я осталась очень довольна обслуживанием и качеством работы сотрудников банка. Рекомендую Альфа-Карту всем своим близким — она действительно удобна и функциональна! ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Элиста,14.10.2025 09:08
https://www.banki.ru/services/responses/bank/response/12626360,5,False,Unknown,"Добрый день!
Хочу поблагодарить менеджера за оперативную работу и консультацию в процессе обслуживания при замене данных по причине замены паспорта.
Из всех банков, где я обслуживаюсь - это самая быстрая реакция оператора.
Работать с вами - это комфорт и выгода.
В очередной раз в этом убедилась. Спасибо!  ",Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Рыбинск,14.10.2025 09:08
https://www.banki.ru/services/responses/bank/response/12626361,5,False,"Проблема с подпиской яндекс плюс – отзыв о Яндекс Банке от ""user-737117473559"" | Банки.ру","В декабре с того не всего скорее всего из-за сбоя у меня подключилась подписка яндекс плюс с амидиатекой , хотя была оформлена простая подписка , обращение в службу поддержки помогло решить эту проблему , подписка была отключена , а списанные деньги были возвращены . Деньги вернулись в течении часа хотя в поддержке написали , что в течении недели , чему очень  ",Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Кемерово (Кемеровская область),14.10.2025 09:08
https://www.banki.ru/services/responses/bank/response/12626362,5,False,"Помогли с проблемой "" нежелательные списание "" – отзыв о Банке Ozon от ""user-998714669977"" | Банки.ру","Очень хорошие сотрудники Озон поддержки , вот я боялся что у меня могут списать деньги , написал в поддержку и они подсказали что делать ,ну просто отличное облуживание , можете уточнять вопросы несколько раз если не понятно, они всегда помогут ,вот я боялся что у меня могут списать деньги , написал через минуты 3-4 они ответили и объяснили что делать , просто лучший банк , во многих банках отвечают по готовому бланку , но озон может помочь гораздо легче , у них все сделано так чтоб люди понимали все сразу  ",Отзывы о дебетовых картах Банка Ozon,False,good,3,3,3,3,Астрахань,14.10.2025 09:09
https://www.banki.ru/services/responses/bank/response/12626363,5,True,"Быстро решили проблему – отзыв о Альфа-Банке от ""user-177423053891"" | Банки.ру",14 октября с карты списались деньги за подписку о которой меня непроинформировали при доставке карты.позвонил помошнику который быстро перенаправил на оператора и буквально за две-три минуты решили мою проблему с возвратом денежных средств за подписку. также оператор узнал знаю ли я о других подписках или чтото в этом духе и подробно рассказала что да как Очень благодарен за оперативность и готовность помочь! ,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,2,Ижевск (Удмуртская Республика),14.10.2025 09:09
https://www.banki.ru/services/responses/bank/response/12626364,5,False,"Возврат процентов за кредит – отзыв о Совкомбанке от ""user-824713424165"" | Банки.ру",о. 2025 г. я обратился в чат поддержки банка меня заинтересовала информация о кредите и возврате процентов за него если будут соблюдены все условия. Меня проконсультировал консуль Соколов Евгений он он предоставил мне всю информацию и объяснил что не все так просто. Я выяснил что будут подключены две платные услуги а за них деньги не будут возвращены. То есть по сути будут возвращены только деньги за использованные проценты. Естественно есть повод задуматься. Заявку на кредит я все уже подал. Огромное спасибо консультанту Соколову Евгению он рассказал о всех подводн ,Отзывы о кредитах Совкомбанка,False,good,2,3,3,3,Ижевск,14.10.2025 09:10
https://www.banki.ru/services/responses/bank/response/12626365,5,True,"Вознаграждение – отзыв о Альфа-Банке от ""user-444323053907"" | Банки.ру","Оформила карту по приглашению, бонус другу не пришёл, обратилась в час поддержки, мне перезвонили и объяснили все что нужно сделать, общались вежливо, без какого либо намёка на грубость, решили вопрос и вознаграждение было выплачено, большое спасибо поддержке за проявленую бдительность за скорость ответа на моё обращение, пользуюсь картой все отлично! ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Ростов-на-Дону (Ростовская область),14.10.2025 09:10
https://www.banki.ru/services/responses/bank/response/12626366,5,False,"Помогли решить проблему – отзыв о Альфа-Банке от ""user-914923053913"" | Банки.ру",здравствуйте не давно у меня списали денег не понятно за что я обратился в горочию линию и мне там помогли решить вопрос достаточ быстро мне помогла Мария очень рад что так быстро смогли решить проблему мне этот банк нравится за качество и за обслуживание уже давно пользуюсь и пока нету не каких проблем спасибо за помощь отлич банк ,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Краснодар (Краснодарский край),14.10.2025 09:10
https://www.banki.ru/services/responses/bank/response/12626367,5,False,Unknown,,Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Когалым,14.10.2025 09:10
https://www.banki.ru/services/responses/bank/response/12626368,5,True,"Срок рассрочки ""Халва 10"" – отзыв о Совкомбанке от ""puser-79696343979"" | Банки.ру","Пришло оповещение о том, что нужно оплатить сумму больше по карте рассрочки ""Халва"". Обратилась в онлайн чат для уточнения , почему у меня уменьшился срок рассрочки ""Халва Десятка"" с 10 месяцев до 3 месяцев и увеличилась сумма платежа. Ответили достаточно быстро . Все понятно и подробно расписали. Теперь знаю как действовать в такой ситуации. ",Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,3,Полысаево (Кемеровская область),14.10.2025 09:11
https://www.banki.ru/services/responses/bank/response/12626369,5,False,Unknown,"Добрый день! Пару месяцев назад расплачивался картой яндекс пэй в городском трамвае. При первой попытке оплата не прошла, оплатил второй раз. В итоге при проверке выяснил что оплата списалась 2 раза.  Обратился в службу поддержки, мне оперативно ответили и зафиксировали обращение. Как итог вернули оплату через день.   Если говорить в целом о банке мне он отлично подходит. Можно выбрать хорошие категории кэшбека каждый месяц. Особенной изюминкой является барабан суперкэшбека. Однажды даже выбала категория 50% супермаркеты.  ",Отзывы о дебетовых картах Яндекс Банка,False,good,3,3,3,3,Москва,14.10.2025 09:11
https://www.banki.ru/services/responses/bank/response/12626370,0,False,"Блокировка счетов и их разблокировка – отзыв о ВТБ от ""user-750223053325"" | Банки.ру",,Отзывы о дебетовых картах ВТБ,False,good,0,0,0,0,Тобольск (Тюменская область),14.10.2025 09:11
https://www.banki.ru/services/responses/bank/response/12626371,5,False,"Альфа топчик – отзыв о Альфа-Банке от ""user-541723053923"" | Банки.ру","Возникла проблема с зачислением бонуса за рефералку, должны были в течении недели зачислить, а ждал почти две. Написал в техподдержку, и вообще не требуя с меня никаких документов, типа номер договора по дебетовой карте или паспортных данных, решили в течении нескольких часов, даже идти никуда не пришлось, вообщем отличный сервис, быстро удобно, не очень конечно, что возникла такая проблема, но решили быстро ",Отзывы о дебетовых картах Альфа-Банка,False,good,2,3,3,3,Пермь,14.10.2025 09:11
https://www.banki.ru/services/responses/bank/response/12626372,5,False,"Благодарю – отзыв о Банке Русский Стандарт от ""user-585423053908"" | Банки.ру",Звонила четырнадцатого октября по получению доступа в банк и переводу оплаты по карте. Получила подробную информацию. Очень благодарна за консультацию. Ттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттттыттттттытыыыыыыыыыыыыыыыыыыыыыыыыыыыыыыыыгттыыыыыыыыыыыыыыы ,Отзывы о продуктах Банка Русский Стандарт,False,good,3,3,3,3,Набережные Челны,14.10.2025 09:11
https://www.banki.ru/services/responses/bank/response/12626373,5,False,"Помогли с случайно купленной подпиской – отзыв о Альфа-Банке от ""user-788822170685"" | Банки.ру","Хочу поблагодарить поддержку за помощь, проблема произвола 9 августа, я случайно купил подписку в Альфа банке (альфа-смарт), поддержка мне помогла и отменила подписку и вернула деньги, тем более поддержка ответила очень быстро, оператор был очень вежливый и быстро помог разобраться с проблемой. Так же я ещё до этого писал в поддержку мне так же нашли оператора очень быстро и помогли найти ответ на мой вопрос. ",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Курган,14.10.2025 09:11
https://www.banki.ru/services/responses/bank/response/12626374,5,True,Unknown,"Обратился в поддержку 14 октября по причине, что нужно было отключить кредитную карту за ненадобностью,написал в поддержку через чат в мобильном приложении с вопросом о закрытии кредитного счета, мне сразу же предложили уменьшить кредитный лимит по карте для снижения долговой нагрузки, но когда я отказался указав что мне нужно просто закрыть был приятно удивлён ,что не стали навязывать другие услуги как в других банках. Разговор понравился вежливостью, скоростью ответов, и смайликами 😁 ",Отзывы о кредитных картах Альфа-Банка,False,good,3,3,3,3,Нововоронеж (Воронежская область),14.10.2025 09:11
