,URL,Grade,Grade Accepted,Bank,Review,Product,Proxy Used,Status,Clear Conditions,Polite Employee,Availability,Convenience,City,Date
1607,https://www.banki.ru/services/responses/bank/response/12624017,0,False,Т-Банк,Хочу поделиться своим крайне негативным опытом общения с Т-БАНКом. За последнюю неделю я столкнулся ...,дебетовая карта,False,good,2,2,1,2,Екатеринбург (Свердловская область),13.10.2025 11:17
1608,https://www.banki.ru/services/responses/bank/response/12624018,5,False,Альфа-Банк,"Кредитка- это путь в вечные долги, верно? Но как только в жизни появляется нестабильность, вроде сло...",дебетовая карта,False,good,3,3,3,3,Оренбург,13.10.2025 11:17
1611,https://www.banki.ru/services/responses/bank/response/12624021,1,True,МТС Деньги,"31-го августа 2025 года я решил перевести деньги на карту МТС Банка, чтобы оплатить мобильную связь....",дебетовая карта,False,good,2,3,2,1,Ярославль (Ярославская область),13.10.2025 11:18
1612,https://www.banki.ru/services/responses/bank/response/12624022,0,False,Банк Ozon,"Возникла проблема: заказала товар из-за рубежа , но оказалось то что не пропускает таможня, из за по...",все продукты,False,good,3,3,3,3,Балаково (Саратовская область),13.10.2025 11:18
1614,https://www.banki.ru/services/responses/bank/response/12624024,0,False,Россельхозбанк,"Давно обслуживаюсь в офисе Россельхозбанка города Олонца. Решила написать отзыв, тк в очередной раз ...",вклады,False,good,3,3,3,3,Олонец (Республика Карелия),13.10.2025 11:18
1615,https://www.banki.ru/services/responses/bank/response/12624025,0,False,Совкомбанк,",13.10.2025 в 14.11 по красноярскому времени, у службы поддержки Совкомбанк получил подробно консуль...",вклады,False,good,3,3,3,3,Норильск (Красноярский край),13.10.2025 11:18
1616,https://www.banki.ru/services/responses/bank/response/12624026,0,False,Россельхозбанк,Хочу рассказать про личный и отличный опыт обращения в Россельхозбанк города Сортавала! 7 октября мы...,вклады,False,good,3,3,3,3,Сортавала (Республика Карелия),13.10.2025 11:19
1617,https://www.banki.ru/services/responses/bank/response/12624027,5,False,Банк Ozon,"Добрый день! 2.10.2025 обратилась в поддержку банка, по поводу возврата средств. Дело в том, что час...",все продукты,False,good,3,3,3,3,Уфа (Республика Башкортостан),13.10.2025 11:19
1618,https://www.banki.ru/services/responses/bank/response/12624028,0,False,Россельхозбанк,"Хочу сказать слова благодарности сотрудникам Россельхозбанка в г.Кинешма, т.к для поездки за границу...",дебетовая карта,False,good,3,3,3,3,Кинешма (Ивановская область),13.10.2025 11:19
1619,https://www.banki.ru/services/responses/bank/response/12624029,0,False,ПСБ,"Была в офисе в Омске, по адресу Газетный переулок д 8 12 августа 2025г. Обратилась туда с целью закр...",кредитная карта,False,good,3,3,3,3,Омск (Омская область),13.10.2025 11:19
1622,https://www.banki.ru/services/responses/bank/response/12624032,4,True,Альфа-Банк,"20 сентября 2025 года у меня с дебетовой карты Альфа-банка списали комиссию в размере 49 рублей,при ...",дебетовая карта,False,good,2,3,3,3,Москва,13.10.2025 11:20
1623,https://www.banki.ru/services/responses/bank/response/12624033,0,False,Альфа-Банк,"Были вопросы по неначисленному кэшбеку, по обращению в онлайн чат были предоставлены внятные обьясне...",дебетовая карта,False,good,3,3,3,3,Уфа (Республика Башкортостан),13.10.2025 11:20
1624,https://www.banki.ru/services/responses/bank/response/12624034,0,False,Банк Ozon,"Здравствуйте, мне в целом и общем очень нравиться озон как банк. это приложение отлично прогружает в...",дебетовая карта,False,good,3,3,3,3,Барнаул (Алтайский край),13.10.2025 11:20
1625,https://www.banki.ru/services/responses/bank/response/12624035,5,False,Камкомбанк,"БЫСТРОЕ И КАЧЕСТВЕННОЕ ОБСЛУЖИВАНИЕ, ГРАМОТНОСТЬ СОТРУДНИКОВ БАНКА НА ПРИЕМЕ, УДОБНЫЙ ГРАФИК РАБОТЫ,...",все продукты,False,good,3,3,3,2,Санкт-Петербург,13.10.2025 11:20
1626,https://www.banki.ru/services/responses/bank/response/12624036,1,True,Т-Банк,"Как известно дорожащим своей репутацией банкам, С 1 августа действует запрет на самостоятельное откр...",все продукты,False,good,1,2,1,1,Омск (Омская область),13.10.2025 11:20
1627,https://www.banki.ru/services/responses/bank/response/12624037,0,False,Альфа-Банк,"13 октября составил обращение в банк по списанию средств с кредитки,ранее специалист не рассказал о ...",кредитная карта,False,good,3,3,3,3,Оренбург (Оренбургская область),13.10.2025 11:21
1628,https://www.banki.ru/services/responses/bank/response/12624038,5,False,Альфа-Банк,"Спасибо Альфа-Банку за стабильность и качественный сервис! Удобное приложение, выгодные ставки по вк...",дебетовая карта,False,good,3,3,3,3,Оренбург,13.10.2025 11:21
1629,https://www.banki.ru/services/responses/bank/response/12624039,5,False,Альфа-Банк,"Одиннадцатого октября 2025 года,я написал в поддержку Альфа-банка,чтобы решить проблему реферальной ...",дебетовая карта,False,good,3,3,3,3,Муром,13.10.2025 11:22
1630,https://www.banki.ru/services/responses/bank/response/12624040,5,False,Инго Банк,Начал пользоваться дебетовой картой сразу на следующий день. Доставили на следующий день. Оформили б...,дебетовая карта,False,good,3,3,3,3,Новокузнецк,13.10.2025 11:22
1631,https://www.banki.ru/services/responses/bank/response/12624041,0,False,Совкомбанк,Обратилась в Совкомбанк онлайн 13.10.2025 года около пятнадцати часов по местному времени с вопросом...,вклады,False,good,3,3,3,3,Рубцовск (Алтайский край),13.10.2025 11:22
1632,https://www.banki.ru/services/responses/bank/response/12624042,0,False,Совкомбанк,1 октября обратилась в Совкомбанк для возврата стоимости страхования Каско после погашения автокреди...,все продукты,False,good,3,3,3,3,Самара (Самарская область),13.10.2025 11:23
1633,https://www.banki.ru/services/responses/bank/response/12624043,0,False,Альфа-Банк,25 июня 2025 года я обратился а банк с целью закрыть ИИС. Сотрудница поддержки Полина ответила буква...,все продукты,False,good,3,3,3,3,Уфа (Республика Башкортостан),13.10.2025 11:23
1634,https://www.banki.ru/services/responses/bank/response/12624044,0,False,Экспобанк,"Нужно было переоформить вклад, все подробно объяснили, рассказали о плюсах и минусах разных варианто...",вклады,False,good,3,3,3,3,Курск,13.10.2025 11:23
1636,https://www.banki.ru/services/responses/bank/response/12624046,0,False,Камкомбанк,"Пришла в офис по адресу:г. Набережные Челны, пр-т Хасана Турана, 29 Б , чтобы внести ежемесячный пла...",ипотека,False,good,3,3,3,3,Набережные Челны (Республика Татарстан),13.10.2025 11:24
1637,https://www.banki.ru/services/responses/bank/response/12624047,0,False,Камкомбанк,"В камкомбанке самый выгодный курс обмена валюты, по сравнению с другими банками , разница на дату об...",все продукты,False,good,3,3,3,3,Москва,13.10.2025 11:24
1638,https://www.banki.ru/services/responses/bank/response/12624048,0,False,Альфа-Банк,"Расскажу свой печальный опыт покупки билетов РЖД через приложение альфабанк, для того, чтобы вы, НИК...",кредитная карта,False,good,1,0,0,0,Чебоксары (Чувашская Республика),13.10.2025 11:25
1639,https://www.banki.ru/services/responses/bank/response/12624049,5,False,Альфа-Банк,"Я Адаева Милана Алексеевна,забрала дебетовую карту,а далее стикер,но представитель на встрече не гов...",дебетовая карта,False,good,3,3,3,3,Казань,13.10.2025 11:25
1640,https://www.banki.ru/services/responses/bank/response/12624050,5,False,Альфа-Банк,"Прекрасное предложение,его сотрудники просто класс.У меня списали деньги,написала спросить почему и ...",все продукты,False,good,3,3,3,3,Ярославль,13.10.2025 11:25
1641,https://www.banki.ru/services/responses/bank/response/12624051,4,False,Совкомбанк,Очень довольна Совкомбанком! Открытие дебетовой карты и вклада прошло очень быстро и без лишних хлоп...,дебетовая карта,False,good,3,3,3,2,Новокузнецк,13.10.2025 11:25
1642,https://www.banki.ru/services/responses/bank/response/12624052,1,False,Совкомбанк,"Давно являюсь вкладчиком Совкома, и нн было проблем с банком. Достаточно большие вклады имею в банке...",вклады,False,good,1,2,1,1,Москва,13.10.2025 11:26
1643,https://www.banki.ru/services/responses/bank/response/12624053,4,False,Альфа-Банк,Кэшбэк и бонусы карта альфа-банк часто имеют выгодные программы кэшбэка что позволяет получать возра...,дебетовая карта,False,good,3,3,3,3,Зима,13.10.2025 11:26
1644,https://www.banki.ru/services/responses/bank/response/12624054,0,False,МТС Банк,"Получилось сегодня получить карту по ссылке моего товарища. Он отправил мне её вчера, сказал, что эт...",дебетовая карта,False,good,3,3,3,3,Санкт-Петербург,13.10.2025 11:27
1646,https://www.banki.ru/services/responses/bank/response/12624056,0,False,Россельхозбанк,"обслуживаюсь в отделении Россельхозбанка по адресу Ивановская область,г.Шуя,пл.Комсомольская,д.3 с 2...",кредиты,False,good,3,3,3,3,Шуя (Ивановская область),13.10.2025 11:27
1647,https://www.banki.ru/services/responses/bank/response/12624057,0,False,Банк «Точка»,Выбирал банк для открытия счета ИП. 22 .09.25 позвонил в Точка.банк с номера хххххх1314 уточнить про...,РКО,False,good,0,0,0,0,Москва,13.10.2025 11:28
1648,https://www.banki.ru/services/responses/bank/response/12624058,5,False,Банк Русский,"Обратилась в офис банка по адресу город воронеж проспект революции 46 , для переоформления своего вк...",вклады,False,good,3,3,3,3,Воронеж,13.10.2025 11:28
1649,https://www.banki.ru/services/responses/bank/response/12624059,5,False,Газпромбанк,"Сегодня 13.10.2025 года, я получил дебетовую карту Газпромбанка в городе Хабаровске. Хочу поблагодар...",дебетовая карта,False,good,3,3,3,3,Хабаровск (Хабаровский край),13.10.2025 11:29
1650,https://www.banki.ru/services/responses/bank/response/12624060,0,False,Банк ДОМ.РФ,Сегодня 13.10.2025 обратилась в офис банка для оформления закладной.  Меня пригласила Виктория в 3 о...,ипотека,False,good,3,3,3,3,Краснодар (Краснодарский край),13.10.2025 11:29
1651,https://www.banki.ru/services/responses/bank/response/12624061,1,True,Сбербанк,"Уже год пытаюсь разобраться в суде, нужна была информация по подтверждению перевода , куда осуществл...",дебетовая карта,False,good,1,1,1,1,Ирбейское (Красноярский край),13.10.2025 11:30
1652,https://www.banki.ru/services/responses/bank/response/12624062,5,False,Совкомбанк,13 октября 2025 г обратилась в чат с вопросом о получении карты взамен утерянной. Предложили карту з...,дебетовая карта,False,good,0,0,0,0,Барнаул,13.10.2025 11:30
1653,https://www.banki.ru/services/responses/bank/response/12624063,5,False,Альфа-Банк,"2 сентября в 14:39 обращался в чат банка с вопросом ""Бесплатное ли обслуживание карты после 18 лет, ...",дебетовая карта,False,good,3,3,3,3,Новосибирск,13.10.2025 11:30
1654,https://www.banki.ru/services/responses/bank/response/12624064,1,False,Московском кредитном,"Начну пожалуй с того, что в банке самая ужасная поддержка с которой я только сталкивался.  В общем, ...",все продукты,False,good,1,1,1,1,Пушкино (Саратовская область),13.10.2025 11:30
1655,https://www.banki.ru/services/responses/bank/response/12624065,5,False,Россельхозбанк,Обслуживаюсь в АО Россельхозбанк долгое время. Благодарю сотрудника Бойкова Алла Дмитриевна за внима...,РКО,False,good,3,3,3,3,Сафоново,13.10.2025 11:31
1656,https://www.banki.ru/services/responses/bank/response/12624066,0,False,Совкомбанк,С целью уточнения банковского договора звонил 13.10.2025 в 14.56 по красноярскому времени и у службы...,все продукты,False,good,3,3,3,3,Норильск (Красноярский край),13.10.2025 11:31
1657,https://www.banki.ru/services/responses/bank/response/12624067,5,False,НКО ЮМани,"Большое спасибо за такое приложение !!!!!!!!!!! У меня заблокированы счета , а юмани не смотрят ) бу...",все продукты,False,good,3,3,3,3,Пермь,13.10.2025 11:31
1658,https://www.banki.ru/services/responses/bank/response/12624068,5,False,Камкомбанк,"хороший курс при обмене долларов . В наличии и старые и нового образца, необходимо учитывать что за ...",все продукты,False,good,3,3,3,3,Санкт-Петербург,13.10.2025 11:31
1659,https://www.banki.ru/services/responses/bank/response/12624069,1,True,Уралсиб,"10 ноября заказал карту на 11число,затем она каким-то чудом встала на 18 число,я её отменил ,заказал...",дебетовая карта,False,good,2,3,1,1,Сочи (Краснодарский край),13.10.2025 11:32
1660,https://www.banki.ru/services/responses/bank/response/12624070,0,False,Камкомбанк,"Катался от одного банка к другому, чтобы обменять валюту. Все работают до 19:00, кроме Камкобанк. Он...",все продукты,False,good,3,3,3,3,Санкт-Петербург,13.10.2025 11:32
1663,https://www.banki.ru/services/responses/bank/response/12624073,0,False,Россельхозбанк,"Впервые была в данном отделении, которое находится на Байкальский 208 и была приятно удивлена. Обращ...",ипотека,False,good,3,3,3,3,Иркутск (Иркутская область),13.10.2025 11:32
1664,https://www.banki.ru/services/responses/bank/response/12624074,5,False,Альфа-Банк,"Довольна выбором банка,пользуюсь не первый год.Советую всегда близким,рекомендую.довольна выбором ба...",дебетовая карта,False,good,3,3,3,3,Нижний Новгород (Нижегородская область),13.10.2025 11:32
1666,https://www.banki.ru/services/responses/bank/response/12624076,0,False,Альфа-Банк,"недавно открыла карту Альфа банк, узнала об акции. Суть в том, чтобы открыть брокерский счет и купит...",все продукты,False,good,3,3,3,3,Ростов-на-Дону (Ростовская область),13.10.2025 11:34
1667,https://www.banki.ru/services/responses/bank/response/12624077,0,False,Альфа-Банк,"Была списано комиссия за обслуживание карты с чем была не согласно, так как при оформление было огов...",кредитная карта,False,good,3,3,3,3,Москва,13.10.2025 11:34
1668,https://www.banki.ru/services/responses/bank/response/12624078,5,False,Камкомбанк,13.10.2025 в 11:05 обратилась в отделение камкомбанка по адресу Хасана туфана 29б. Попала к специали...,вклады,False,good,3,3,3,3,Набережные Челны (Республика Татарстан),13.10.2025 11:34
1669,https://www.banki.ru/services/responses/bank/response/12624079,0,False,Альфа-Банк,"С кредитной карты были списаны деньги за оповещения, которые подключены были автоматом, информацию о...",кредитная карта,False,good,3,3,3,3,Ульяновск (Ульяновская область),13.10.2025 11:34
1670,https://www.banki.ru/services/responses/bank/response/12624080,5,False,Банк Ozon,Использую с удовольствием. Все работает быстро качественно. Много хороших бонусов и кешбэк. Меня Озо...,дебетовая карта,False,good,3,3,3,3,Соликамск,13.10.2025 11:35
1671,https://www.banki.ru/services/responses/bank/response/12624081,5,False,Банк Ozon,Данный Озон банк мне оказался удобным сверх этого я заказал пластиковую карту по логичным простым ис...,дебетовая карта,False,good,3,3,3,3,Санкт-Петербург,13.10.2025 11:35
1672,https://www.banki.ru/services/responses/bank/response/12624082,0,False,Альфа-Банк,"26 сентября я обратилась в чат Альфа-Банка с вопросом по кэшбэку за совет, потому что не поняла усло...",дебетовая карта,False,good,3,3,3,3,Киров (Калужская область),13.10.2025 11:35
1673,https://www.banki.ru/services/responses/bank/response/12624083,5,False,Альфа-Банк,Все очень хорошо работает рекомендую пользуюсь с радостью но есть минус точто снимают деньги за испо...,все продукты,False,good,3,3,3,3,Иркутск,13.10.2025 11:36
1674,https://www.banki.ru/services/responses/bank/response/12624084,5,False,Альфа-Банк,"Хотел бы очень похвалить данный банк, у него максимально удобные услуги и условия, отзывчивая поддер...",дебетовая карта,False,good,3,3,3,3,Новоуральск,13.10.2025 11:36
1675,https://www.banki.ru/services/responses/bank/response/12624085,1,False,Альфа-Банк,"Я более 5 лет работаю с этим банком, не было просрочек, активно пользуюсь картами, кредитками, потре...",кредиты,False,good,1,2,1,2,Екатеринбург (Свердловская область),13.10.2025 11:37
1676,https://www.banki.ru/services/responses/bank/response/12624086,5,False,Альфа-Банк,"29 сентября обращалась в поддержку в приложении Альфа банка по второму с кредитом, так как у меня за...",кредитная карта,False,good,3,3,3,3,Воронеж,13.10.2025 11:37
1677,https://www.banki.ru/services/responses/bank/response/12624087,5,False,Альфа-Банк,"Компетентный представитель, вовремя приехал на встречу, все грамотно рассказал. помог установить при...",дебетовая карта,False,good,3,3,3,3,Краснодар,13.10.2025 11:37
1678,https://www.banki.ru/services/responses/bank/response/12624088,0,False,Альфа-Банк,"19 августа 2024 был вопрос по поводу досрочного закрытия кредитной карты, после разговора с Альфа - ...",кредитная карта,False,good,3,3,3,3,Уфа (Республика Башкортостан),13.10.2025 11:37
1680,https://www.banki.ru/services/responses/bank/response/12624090,0,False,Совкомбанк,"Обратился в офис Совкомбанка для рефинансирования кредитной карты другого банка, условия предложенны...",все продукты,False,good,3,3,3,3,Красный Сулин (Ростовская область),13.10.2025 11:38
1681,https://www.banki.ru/services/responses/bank/response/12624091,0,False,Альфа-Банк,28 сентября 2025 год писал в чат поддержки банка Вопрос был по поводу акции приведи друга. Оператор ...,дебетовая карта,False,good,3,3,3,3,Уфа (Республика Башкортостан),13.10.2025 11:38
1683,https://www.banki.ru/services/responses/bank/response/12624093,1,False,Совкомбанк,Хочу рассказать как банк не выполняет свои обещания! В начале сентября мне пришло приглашение от бан...,все продукты,False,good,1,1,1,1,Санкт-Петербург,13.10.2025 11:38
1685,https://www.banki.ru/services/responses/bank/response/12624095,5,False,Альфа-Банк,"пПолностью удовлетворён ррешениемрешением моего вопроса в положительную сторону ,вс всё было доступн...",все продукты,False,good,3,3,3,3,Бузулук,13.10.2025 11:39
1686,https://www.banki.ru/services/responses/bank/response/12624096,0,False,Альфа-Банк,"В начале октября я участвовала в акции ""Совет другу"". Порекомендовала дебетовую карту Альфа банка св...",дебетовая карта,False,good,3,3,3,3,Агидель (Республика Башкортостан),13.10.2025 11:39
1687,https://www.banki.ru/services/responses/bank/response/12624097,5,False,Банк Ozon,"Я столкнулся с проблемой, что у меня регулярно списываются деньги с карты, а я не могу понять куда, ...",дебетовая карта,False,good,3,3,3,3,Москва,13.10.2025 11:40
1688,https://www.banki.ru/services/responses/bank/response/12624098,0,False,Альфа-Банк,В мобильном приложении альфа банка увидела акцию пригласи друга оформить продукт альфа банка и получ...,дебетовая карта,False,good,3,3,3,3,Уфа (Республика Башкортостан),13.10.2025 11:41
1689,https://www.banki.ru/services/responses/bank/response/12624099,1,True,Почта Банк,"Не являюсь клиентом Почта. Как-то при отправке корреспонденции в отделении почты России, мне навязал...",все продукты,False,good,1,1,1,1,Ростов-на-Дону (Ростовская область),13.10.2025 11:42
1690,https://www.banki.ru/services/responses/bank/response/12624100,0,False,Альфа-Банк,Здравствуйте! Хочу выразить благодарность за высокий уровень сервиса в Альфа-банке.Огромное спасибо ...,дебетовая карта,False,good,3,3,3,3,Архангельск (Архангельская область),13.10.2025 11:42
1691,https://www.banki.ru/services/responses/bank/response/12624101,0,False,Альфа-Банк,Добрый день! 10 сентября написала в онлайн-чат альфа-банка с просьбой разъяснить ситуацию почему мне...,дебетовая карта,False,good,3,3,3,3,Новосибирск (Новосибирская область),13.10.2025 11:42
1692,https://www.banki.ru/services/responses/bank/response/12624102,0,False,Альфа-Банк,"После приглашения друга за награду от Альфа банка, произошла ситуация недопонимания с моей стороны.В...",дебетовая карта,False,good,3,3,3,3,Казань (Республика Татарстан),13.10.2025 11:42
1693,https://www.banki.ru/services/responses/bank/response/12624103,5,False,Совкомбанк,"Всём доброго дня!  Пользуюсь услугами Совкомбанка по карте ""Халва"" с апреля месяца 2025г. Всё проход...",дебетовая карта,False,good,3,3,3,3,Краснодар,13.10.2025 11:42
1694,https://www.banki.ru/services/responses/bank/response/12624104,5,False,ВТБ,"Выражаю благодарность оператору Валерии, номер 70****66. Обратилась за помощью по вопросам, касающим...",кредиты,False,good,1,3,2,2,Симферополь (Республика Крым),13.10.2025 11:43
1695,https://www.banki.ru/services/responses/bank/response/12624105,1,True,Банк ЗЕНИТ,"Ожидание кассира более 40 минут с 10:58 до 11:40, при отсутствии людей в очереди, в отделении 2 посе...",все продукты,False,good,1,1,1,1,Москва,13.10.2025 11:43
1696,https://www.banki.ru/services/responses/bank/response/12624106,5,False,Альфа-Банк,"Помощник,Мария,помогла мне с этой проблемой быстро разобралась в вопросе объяснила все и помогла сде...",дебетовая карта,False,good,3,3,3,3,Октябрьский,13.10.2025 11:43
1697,https://www.banki.ru/services/responses/bank/response/12624107,0,False,Банк Русский,Сегодня обращался в банк в г. Ульяновск по поводу оформления кредита. Хотелось бы выразить благодарн...,кредиты,False,good,3,3,3,3,Ульяновск (Ульяновская область),13.10.2025 11:43
1698,https://www.banki.ru/services/responses/bank/response/12624108,0,False,Русский Стандарт,"Обратился в Отделение ДО Отрадное дляподключения личного кабинета. Ранее попытки были безуспешны, я ...",все продукты,False,good,3,3,3,3,Москва,13.10.2025 11:43
1699,https://www.banki.ru/services/responses/bank/response/12624109,5,False,Совкомбанк,"Быстро и оперативно помогли в решении вопроса оператор А-ва Софья молодец, незамедлительно решила вс...",дебетовая карта,False,good,3,3,3,3,Электросталь (Москва и область),13.10.2025 11:44
1700,https://www.banki.ru/services/responses/bank/response/12624110,5,False,МТС Банк,"Обратился в отделение по адресу Ленина ,49. Замечательный банк МТС и ведущий специалист Дарья С-ва!!...",кредитная карта,False,good,3,3,3,3,Екатеринбург (Свердловская область),13.10.2025 11:44
1701,https://www.banki.ru/services/responses/bank/response/12624111,5,False,Яндекс Банк,Хочу выразить благодарность команде поддержки Яндекс Банка! У меня возникла проблема с дебетовой кар...,дебетовая карта,False,good,3,3,3,3,Воронеж,13.10.2025 11:44
1702,https://www.banki.ru/services/responses/bank/response/12624112,0,False,Яндекс Банк,"Совершала покупку по QR коду в магазине Чижик, там плохо раотал интернет. У меня отобразилось что оп...",дебетовая карта,False,good,3,3,3,3,Пермь (Пермский край),13.10.2025 11:45
1703,https://www.banki.ru/services/responses/bank/response/12624113,0,False,Альфа-Банк,"Обратился по поводу того, почему не могу переводить деньги со счëта на счëт, ответили мгновенно, что...",дебетовая карта,False,good,3,3,3,3,Саратов (Саратовская область),13.10.2025 11:45
1704,https://www.banki.ru/services/responses/bank/response/12624114,5,False,Альфа-Банк,Альфа банк лучший во всём и в обслуживании и так поддержка быстро отвечает ответит на всё ваши вопро...,дебетовая карта,False,good,3,3,3,3,Ленинск,13.10.2025 11:45
1706,https://www.banki.ru/services/responses/bank/response/12624116,0,False,Совкомбанк,11 октября 2025 года около 11:00 обращался в чат поддержки Совкомбанка с вопросом по начислению кэшб...,дебетовая карта,False,good,3,3,3,3,Пенза (Пензенская область),13.10.2025 11:46
1707,https://www.banki.ru/services/responses/bank/response/12624117,0,False,Совкомбанк,13 октября 2025 г в 6:49 утра обратилась в чат банкапо вопросу уменьшения лимита кредитной карты Хал...,кредитная карта,False,good,3,3,3,3,Гусев (Калининградская область),13.10.2025 11:46
1708,https://www.banki.ru/services/responses/bank/response/12624118,5,False,Альфа-Банк,пользуйтксь альфа банком очень удобно бесскомисси переводы бесплатные карты хорошие кредитные карты ...,дебетовая карта,False,good,3,3,3,3,Выборг,13.10.2025 11:46
1709,https://www.banki.ru/services/responses/bank/response/12624119,5,False,Банк Ozon,"Всегда на связи опытные специалисты, которые подскажут и решат вопросы. Еще нравится, что каждый мес...",дебетовая карта,False,good,3,3,3,3,Ростов-на-Дону,13.10.2025 11:46
1710,https://www.banki.ru/services/responses/bank/response/12624120,0,False,Банк Ozon,"Перевела деньги за подписку на музыку мошенникам (10.10.25) и не заметила, как при переводе им стали...",дебетовая карта,False,good,3,3,3,3,Ижевск (Удмуртская Республика),13.10.2025 11:46
1711,https://www.banki.ru/services/responses/bank/response/12624121,0,False,Россельхозбанк,Добрый день. Хочу в очередной раз сказать слова благодарности сотрудникам офиса в с. Лойно. 13 октяб...,дебетовая карта,False,good,0,0,0,0,Лойно (Кировская область),13.10.2025 11:46
1712,https://www.banki.ru/services/responses/bank/response/12624122,5,False,Альфа-Банк,"Возникла необходимость консультации по вкладу в юанях. 10 октября обратилась на горячую линию, позво...",вклады,False,good,3,3,3,3,Новосибирск (Новосибирская область),13.10.2025 11:47
1713,https://www.banki.ru/services/responses/bank/response/12624123,5,False,Камкомбанк,"Всегда меняю валюту в этом банке. Самый выгодный курс и удобная локация. Вежливый персонал, быстрое ...",все продукты,False,good,3,3,3,3,Санкт-Петербург,13.10.2025 11:47
1714,https://www.banki.ru/services/responses/bank/response/12624124,0,False,Россельхозбанк,"Сегодня 13 октября обратилась в офис по ул. Тувинских Добровольцев 23 что, мне помогли установить пр...",все продукты,False,good,3,3,3,3,Кызыл (Республика Тыва),13.10.2025 11:47
1715,https://www.banki.ru/services/responses/bank/response/12624125,0,False,Альфа-Банк,"13.10.2025 обратился в чат поддержки за помощью. Мой вопрос заключался в том, что я не понимал какие...",дебетовая карта,False,good,3,3,3,3,Кумертау (Республика Башкортостан),13.10.2025 11:48
1716,https://www.banki.ru/services/responses/bank/response/12624126,5,False,Альфа-Банк,"Очень нравится Альфа банк, пользуемся всей семьёй, Проценты по вкладам дают неплохой доход. Удобно б...",дебетовая карта,False,good,3,3,3,3,Похвистнево,13.10.2025 11:49
1717,https://www.banki.ru/services/responses/bank/response/12624127,0,False,Альфа-Банк,"Добрый день,  Уже более 10 лет клиент Альфа банка, как физ лицо и как юр.  Недавно по ошибке перевел...",кредитная карта,False,good,2,3,3,3,Москва,13.10.2025 11:49
1718,https://www.banki.ru/services/responses/bank/response/12624128,1,True,Альфа-Банк,Навязывают страховые продукты с потребительскими кредитами которыми нельзя воспользоваться!!! По все...,кредитная карта,False,good,1,1,1,2,Москва,13.10.2025 11:50
1720,https://www.banki.ru/services/responses/bank/response/12624130,0,False,Совкомбанк,"Я, Б-ин П. А., являюсь клиентом Совкомбанка. Для открытия накопительной счета ""Копилка"" я обратился ...",вклады,False,good,0,0,0,0,Иваново (Ивановская область),13.10.2025 11:50
1721,https://www.banki.ru/services/responses/bank/response/12624131,5,False,Совкомбанк,"Менеджер Пл-ин Алексей,в приложении быстро и корректно ответил и решил мой вопрос. Также рассказал п...",кредиты,False,good,3,3,3,3,Ефремов (Тульская область),13.10.2025 11:50
1722,https://www.banki.ru/services/responses/bank/response/12624132,0,False,Альфа-Банк,Хочу поблагодарить Ольгу за оперативную помощь в онлайн-чате! Я обратилась в чат онлайн-поддержки дл...,кредиты,False,good,3,3,3,3,Владимир (Владимирская область),13.10.2025 11:50
1723,https://www.banki.ru/services/responses/bank/response/12624133,5,False,Банк Ozon,"Хочу оставить отзыв о рассрочке в приложении Озон  начну с того, что технику я стараюсь покупать на ...",кредиты,False,good,3,3,3,3,Чертково (Ростовская область),13.10.2025 11:51
1725,https://www.banki.ru/services/responses/bank/response/12624135,0,False,Банк Ozon,На днях у меня с карты произошло списание за подписку которую я когда то подключал.Обратился в чат п...,дебетовая карта,False,good,3,3,3,3,Королев (Москва и область),13.10.2025 11:52
1726,https://www.banki.ru/services/responses/bank/response/12624136,0,False,Альфа-Банк,"Хочу поблагодарить Ольгу, сотрудника Альфа-Банка по работе с клиентами в онлайн чате, за профессиона...",дебетовая карта,False,good,3,3,3,3,Воронеж (Воронежская область),13.10.2025 11:52
1727,https://www.banki.ru/services/responses/bank/response/12624137,5,False,Альфа-Банк,"Во вторник 7 октября в 15:21 обращалась в онлайн-чат для того, что бы узнать когда мне придёт кэшбек...",дебетовая карта,False,good,3,3,3,3,Иркутск (Иркутская область),13.10.2025 11:53
1730,https://www.banki.ru/services/responses/bank/response/12624140,5,False,Альфа-Банк," 1. Широкий спектр услуг: Банк предлагает разнообразные финансовые продукты, включая кредиты, вклады...",дебетовая карта,False,good,3,3,3,3,Сыктывкар (Республика Коми),13.10.2025 11:54
1732,https://www.banki.ru/services/responses/bank/response/12624142,5,False,Альфа-Банк,Хочу поделиться своим позитивным опытом общения с Альфа-Банком. Недавно я обратилась в банк с вопрос...,дебетовая карта,False,good,3,3,3,3,Волгоград (Волгоградская область),13.10.2025 11:54
1733,https://www.banki.ru/services/responses/bank/response/12624143,0,False,Камкомбанк,7 октября я обслуживалась в камкомбанке по адресу :ул.Гидростоителей 21 в г.Набережные Челны. Большо...,вклады,False,good,3,3,3,3,Набережные Челны (Республика Татарстан),13.10.2025 11:55
1734,https://www.banki.ru/services/responses/bank/response/12624144,0,False,ВТБ,"Выражаю благодарность оператору Кристине 70167*** и банку ВТБ за качественное, грамотное и быстрое р...",дебетовая карта,False,good,3,3,3,3,Оренбург (Оренбургская область),13.10.2025 11:55
