URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622770,5,Отзывы о дебетовых картах Альфа-Банка,,картах Альфа-Банка,good,False,3,3,3,3,Рязань (Рязанская область)
https://www.banki.ru/services/responses/bank/response/12622771,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12622772,5,Отзывы о продуктах Совкомбанка,"Вечером 10 октября в платежах Совкомбанка был продолжительный сбой, это застало меня врасплох. Пришл...",продуктах Совкомбанка,good,False,3,3,3,3,Хабаровск (Хабаровский край)
https://www.banki.ru/services/responses/bank/response/12622773,0,Отзывы о кредитных картах Яндекс Банка,"Я пользуюсь услугами Яндекс банка примерно около года, у меня возник вопрос о сплит карте, снятие и ...",Яндекс Банка,good,False,3,3,3,3,Орел
https://www.banki.ru/services/responses/bank/response/12622774,0,Отзывы о продуктах Совкомбанка,"Здравствуйте, я Карданова Милана , с недавних пор являюсь владельцем карты от совкомбанка и соответс...",продуктах Совкомбанка,good,False,3,3,3,3,Ставрополь
https://www.banki.ru/services/responses/bank/response/12622775,0,Отзывы о продуктах Альфа-Банка,"спасибо банку и низкий поклон. положила деньги через банкомат Сбербанка, сняли комиссию, расстроилас...",продуктах Альфа-Банка,good,False,0,0,0,0,Йошкар-Ола
https://www.banki.ru/services/responses/bank/response/12622776,0,Отзывы о дебетовых картах Альфа-Банка,"Я считаю главным показателем хорошего банка то, что за 15 лет обслуживания у меня не было ни одной п...",картах Альфа-Банка,good,False,2,3,2,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12622777,0,Отзывы о продуктах Совкомбанка,"В прошлом месяце не выполнил условия совкомбанка по кредиту договору , из за обстоятельств , а именн...",продуктах Совкомбанка,good,False,3,3,3,3,Абага (Амгинский р-н) (Республика Саха (Якутия))
https://www.banki.ru/services/responses/bank/response/12622778,0,Отзывы о дебетовых картах ОТП Банка,"Знакомые посоветовали этот банк. Заполнила заявку на сайте на дебетовую карту. На следующий день, в ...",ОТП Банка,good,False,3,3,3,3,Кстово
https://www.banki.ru/services/responses/bank/response/12622779,0,Отзывы о кредитах Совкомбанка,"Сотрудничаю с банком не в первые, доволен. Пользовался его кредитными продуктами несколько раз, сотр...",кредитах Совкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622780,0,Отзывы о продуктах Камкомбанка,"Хочу оставить отзыв о Камком банке. Всегда обращаюсь в этот банк, когда нужно обменять или купить ва...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622780,0,Отзывы о продуктах Камкомбанка,"Хочу оставить отзыв о Камком банке. Всегда обращаюсь в этот банк, когда нужно обменять или купить ва...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622781,0,Отзывы о продуктах ОТП Банка,"Недавно обращалась в поддержку банка, чтобы мне помогли сделать мой банк предпочтительным при перево...",ОТП Банка,good,False,3,3,3,3,Тольятти
https://www.banki.ru/services/responses/bank/response/12622782,5,Отзывы о дебетовых картах Совкомбанка,12 октября 2025г.в16;28 обратился в онлайн чат банка с вопросом о магазинах партнёрах банка. Подключ...,картах Совкомбанка,good,False,3,3,3,3,Ростов-на-Дону (Ростовская область)
https://www.banki.ru/services/responses/bank/response/12622783,0,Отзывы о дебетовых картах Альфа-Банка,"12 октября, около 16-00, специалист банка Алексей, быстро и грамотно помог мне решить вопрос с некор...",картах Альфа-Банка,good,False,3,3,3,0,Москва
https://www.banki.ru/services/responses/bank/response/12622784,0,Отзывы о дебетовых картах Совкомбанка,10 октябряя 25 г. я обратилась в чат онлайн с рядом вопросов по карте халва после перевыпуска карты....,картах Совкомбанка,good,False,3,3,3,3,Нижний Тагил (Свердловская область)
https://www.banki.ru/services/responses/bank/response/12622785,0,Отзывы о дебетовых картах Совкомбанка,Обратился в чат приложения Халвы-Совкомбанка с вопросом корректного начисления бонусов на покупки у ...,картах Совкомбанка,good,False,3,3,3,3,Новоуральск
https://www.banki.ru/services/responses/bank/response/12622786,5,Отзывы о дебетовых картах Альфа-Банка,"Здравствуйте! Обратилась в поддержку, т.к. телефон с NFC, но пользоваться без карты не могла, т.к. б...",картах Альфа-Банка,good,False,3,3,3,2,Уфа (Республика Башкортостан)
https://www.banki.ru/services/responses/bank/response/12622787,0,Отзывы о продуктах Яндекс Банка,"Пользуюсь банком Яндекс уже неск лет, в первую очередь для покупок в сервисах яндекса, но и привлека...",Яндекс Банка,good,False,3,3,3,3,Ейск
https://www.banki.ru/services/responses/bank/response/12622788,0,Отзывы о дебетовых картах НКО ЮМани,Раньше пользовался другими банками  Тут не помню наверно 3 года  Радости нет предела  Помощь консуль...,НКО ЮМани,good,False,3,3,3,3,Чехов
https://www.banki.ru/services/responses/bank/response/12622789,0,Отзывы о дебетовых картах Яндекс Банка,"В конце сентября столкнулся с проблемой по категориям кешбека, а конкретнее банк обещал за выбор кат...",Яндекс Банка,good,False,3,3,3,3,Ульяновск (Ульяновская область)
https://www.banki.ru/services/responses/bank/response/12622790,0,Отзывы о продуктах Камкомбанка,"Хочу оставить положительный отзыв, обслуживание на высшем уровне,быстро,без очередей. Девушка очень ...",продуктах Камкомбанка,good,False,3,3,3,3,Казань
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622790,0,Отзывы о продуктах Камкомбанка,"Хочу оставить положительный отзыв, обслуживание на высшем уровне,быстро,без очередей. Девушка очень ...",продуктах Камкомбанка,good,False,3,3,3,3,Казань
https://www.banki.ru/services/responses/bank/response/12622791,0,Отзывы о продуктах Камкомбанка,Обратилась в офис Камкомбанка по адресу Комендантский проспект 21 корп 1 лит А 21 сентября 2025 года...,продуктах Камкомбанка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12622792,5,Отзывы о дебетовых картах ВТБ,"Хочу поблагодарить сотрудника банка, Максима, табельный номер 70**07. Решил проблему в 3 минуты. Про...",картах ВТБ,good,False,3,3,3,3,Анжеро-Судженск (Кемеровская область)
https://www.banki.ru/services/responses/bank/response/12622793,0,Отзывы о дебетовых картах Альфа-Банка,"Заказал карту на сайте, 12 октября, очень понравилось разнообразие выбора даты и времени и привезли ...",картах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622794,0,Отзывы о продуктах Сбербанка,,продуктах Сбербанка,good,False,0,0,0,0,Махачкала (Республика Дагестан)
https://www.banki.ru/services/responses/bank/response/12622795,0,Отзывы о дебетовых картах Альфа-Банка,"Недавно оформляла дебетовую карту. сотрудники банка помогли и подсказал,что и как делать.
также понр...",картах Альфа-Банка,good,False,3,3,3,3,Павловский Посад
https://www.banki.ru/services/responses/bank/response/12622796,0,Отзывы о дебетовых картах Яндекс Банка,"Хочу поблагодарить банк, что решил вопрос мой с колесом удачи которое надо крутить чтоб выбрать кешб...",Яндекс Банка,good,False,3,3,3,3,Самара
https://www.banki.ru/services/responses/bank/response/12622797,0,Отзывы о дебетовых картах ВТБ,07.10 в городе Казань в офисе на улице Кремлевская оформляла именную дебетовую карту. Сотрудница мне...,картах ВТБ,good,False,1,1,1,1,Казань (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12622798,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12622799,5,Отзывы о продуктах Альфа-Банка,"12.10.2025 увидел, что сняли 99 рублей за смс-уведомления. Решил разобраться т.к. об подключенной ус...",продуктах Альфа-Банка,good,False,3,3,3,3,Чебоксары (Чувашская Республика)
https://www.banki.ru/services/responses/bank/response/12622800,0,Отзывы о дебетовых картах Совкомбанка,Здравствуйте!  История следующая. Активировал акционное предложение. Сделал покупку в Ситилинк. На б...,картах Совкомбанка,good,False,3,3,3,3,Тамбов (Тамбовская область)
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622800,0,Отзывы о дебетовых картах Совкомбанка,Здравствуйте!  История следующая. Активировал акционное предложение. Сделал покупку в Ситилинк. На б...,картах Совкомбанка,good,False,3,3,3,3,Тамбов (Тамбовская область)
https://www.banki.ru/services/responses/bank/response/12622801,0,Отзывы о продуктах Совкомбанка,Мною 12.10.2025 16:46 был совершён звонок на горячую линию Совкомбанк по вопросу партнёрства банка с...,продуктах Совкомбанка,good,False,3,3,3,3,Смоленск (Смоленская область)
https://www.banki.ru/services/responses/bank/response/12622802,0,Отзывы о дебетовых картах Альфа-Банка,Альфа-Банк приятно удивил оперативной и компетентной поддержкой. Обращался несколько раз с разными в...,картах Альфа-Банка,good,False,3,3,3,3,Иркутск
https://www.banki.ru/services/responses/bank/response/12622803,5,Отзывы о продуктах Альфа-Банка,"24 сентября обратилась в чат банка, так как с меня была списана плата за отключенную до этого услугу...",продуктах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622804,0,Отзывы о продуктах Сбербанка,09.09.2025 завершилась процедура банкротства  Сегодня 12.10.2025 до сих пор не могу войти в приложен...,продуктах Сбербанка,good,False,1,1,1,1,Раменское (Москва и область)
https://www.banki.ru/services/responses/bank/response/12622805,0,Отзывы о продуктах Альфа-Банка,"Хочу поделиться историей, которая в корне изменила мое отношение к Альфа-Банку. Недавно у меня случи...",продуктах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622806,0,Отзывы о дебетовых картах Альфа-Банка,"Встреча с представителем прошла отлично. Мне позвонили , назначили удобное время. На встрече предста...",картах Альфа-Банка,good,False,3,3,3,3,Краснодар
https://www.banki.ru/services/responses/bank/response/12622807,0,Отзывы о дебетовых картах Альфа-Банка,"12.10.2025 заказала на сайте апельсиновую карту. Приехал молодой человек Ц-ук Вячеслав В., предварит...",картах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622808,0,Отзывы о вкладах Яндекс Банка,,Яндекс Банка,good,False,3,3,3,3,Видное
https://www.banki.ru/services/responses/bank/response/12622809,0,Отзывы о продуктах ВТБ,"Здравствуйте,09.09.2025 завершилась процедура банкротства
На данный момент ,висят в бки кредитные пр...",продуктах ВТБ,good,False,1,1,1,1,Раменское (Москва и область)
https://www.banki.ru/services/responses/bank/response/12622810,0,Отзывы о дебетовых картах Альфа-Банка,"Закзаал карту на сайте 12 октября, очень понравилось разнообразие выбора времени и даты и привезли д...",картах Альфа-Банка,good,False,3,3,3,3,Москва
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622810,0,Отзывы о дебетовых картах Альфа-Банка,"Закзаал карту на сайте 12 октября, очень понравилось разнообразие выбора времени и даты и привезли д...",картах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622811,5,Отзывы о дебетовых картах Альфа-Банка,"9 октября 2025 года оформил дебетовую карту, где курьер мне некорректно объяснил, что там есть комис...",картах Альфа-Банка,good,False,3,3,3,3,Анапа (Краснодарский край)
https://www.banki.ru/services/responses/bank/response/12622812,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12622813,5,Отзывы о продуктах Совкомбанка,"2 сентября в онлайн приложении Совкомбанка пришло предложение поучаствовать в акции ""3 сентября"", со...",продуктах Совкомбанка,good,False,3,3,3,3,Ижевск (Удмуртская Республика)
https://www.banki.ru/services/responses/bank/response/12622814,0,Отзывы о кредитных картах Совкомбанка,Хочу выразить огромное спасибо сотруднику Совкомбанк П-ну Игорю. Сотрудник помог мне в моей переписк...,картах Совкомбанка,good,False,3,3,3,3,Севастополь (Севастополь)
https://www.banki.ru/services/responses/bank/response/12622815,5,Отзывы о продуктах Альфа-Банка,"16 июня 2025 года в 22:38 обратился в поддержку Альфа банка. Хотел узнать про кэшбэк, почему я не мо...",продуктах Альфа-Банка,good,False,3,3,3,3,Ярославль (Ярославская область)
https://www.banki.ru/services/responses/bank/response/12622816,5,Отзывы о продуктах Альфа-Банка,"10.10.2025 я совершила перевод денежных средств другому человеку на счёт в банке, которым он не поль...",продуктах Альфа-Банка,good,False,3,3,3,3,Сафоново (Смоленская область)
https://www.banki.ru/services/responses/bank/response/12622817,0,Отзывы о кредитных картах Альфа-Банка,"Наличные деньги еще никто не отменял, поэтому очень важно, чтобы они всегда были под рукой.Часто пол...",картах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622818,0,Отзывы о продуктах Альфа-Банка,"Сегодня обратилась чат поддержки с тем, чтобы оспорить списание за пакет услуг, который подключил со...",продуктах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622819,5,Отзывы о продуктах Т-Банка,"Сотрудник поддержки, Андрей, Id 47**17, быстро и корректно помог мне разобраться с моим вопросом по ...",продуктах Т-Банка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12622820,0,Отзывы о продуктах Камкомбанка,"Отличный банк. Всегда самый выгодный курс. Быстрое обслуживание, быстро обслуживают клиентов поэтому...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622820,0,Отзывы о продуктах Камкомбанка,"Отличный банк. Всегда самый выгодный курс. Быстрое обслуживание, быстро обслуживают клиентов поэтому...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622821,0,Отзывы о продуктах Камкомбанка,"12.10.2025 в 11:55 438/078 ДО г. Москва пр-кт Новоясеневский, д 32, к. 1 Наверно единственный банк, ...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622822,0,Отзывы о кредитных картах Совкомбанка,"12.10 2025г в 16.56 обратился в онлайн чат банка ""Совкомбанк"" с просьбой разъяснить условия по креди...",картах Совкомбанка,good,False,3,3,3,3,Дзержинск (Нижегородская область)
https://www.banki.ru/services/responses/bank/response/12622823,0,Отзывы о кредитных картах Альфа-Банка,"Здравствуйте! 8 октября стала обладателем карты Альфа, но столкнулась с проблемой - мне открыли комб...",картах Альфа-Банка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12622824,5,Отзывы о кредитных картах Банка Ozon,"Обратилась сегодня (12.10.2025) в чат Озон Банка с вопросом о комиссии за перевод.
Оператор Алёна от...",Банка Ozon,good,False,3,3,3,3,Муравленко (Ямало-Ненецкий автономный округ)
https://www.banki.ru/services/responses/bank/response/12622825,5,Отзывы о дебетовых картах Совкомбанка,"Добрый день!
обратилась в чат банка с вопросом: почему не могу уже несколько месяцев отключить акцию...",картах Совкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622826,0,Отзывы о кредитных картах Совкомбанка,Общался в онлайн чате совкомбанка с А-ой Екатериной 11:15 11.10.2025. Проконсультировала по вопросам...,картах Совкомбанка,good,False,3,3,3,3,Сочи (Краснодарский край)
https://www.banki.ru/services/responses/bank/response/12622827,0,Отзывы о продуктах Совкомбанка,"Пользуюсь чуть мень месяца, хороший банк, на который можно положиться и который помогает тогда, когд...",продуктах Совкомбанка,good,False,3,3,3,3,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12622828,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12622829,5,Отзывы о продуктах Камкомбанка,"Для поездки за границу понадобились доллары , только нового образца. От знакомых узнал о Камкомбанке...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622830,0,Отзывы о продуктах Яндекс Банка,Сервис поддержки хромает. По акции колесо Фортуны выпало 50% на супермаркеты. Была совершена покупка...,Яндекс Банка,good,False,3,3,1,3,Москва
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622830,0,Отзывы о продуктах Яндекс Банка,Сервис поддержки хромает. По акции колесо Фортуны выпало 50% на супермаркеты. Была совершена покупка...,Яндекс Банка,good,False,3,3,1,3,Москва
https://www.banki.ru/services/responses/bank/response/12622831,0,Отзывы о продуктах Камкомбанка,"Менял доллары в банке 12.10.2025 в 15:45, отделение - Москва, дмитровское шоссе д.50, к.1. специалис...",продуктах Камкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622832,0,Отзывы о дебетовых картах Банка Ozon,"Заблокировали карту Озон банка,сказали подозрением на сомнительные переводы.Карта зарплатная,я глава...",Банка Ozon,good,False,1,1,1,0,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12622833,0,Отзывы о продуктах Яндекс Банка,"Яндекс Пэй — это удобный и современный сервис, который значительно упрощает процесс оплаты товаров и...",Яндекс Банка,good,False,3,3,3,3,Фрязино
https://www.banki.ru/services/responses/bank/response/12622834,5,Отзывы о продуктах Яндекс Банка,"В конце месяца 31 числа в приложении Яндекс Пэй увидел, что до сих пор был недоступен выбор категори...",Яндекс Банка,good,False,3,3,3,3,Обнинск (Калужская область)
https://www.banki.ru/services/responses/bank/response/12622835,0,Отзывы о вкладах Яндекс Банка,12 октября 2025 года увидел в своём приложении Яндекс Пей от Яндекс банка предложение об открытии на...,Яндекс Банка,good,False,3,3,3,2,Москва
https://www.banki.ru/services/responses/bank/response/12622836,0,Отзывы о продуктах Яндекс Банка,"Достаточно долгое время пользуюсь картой Яндекс Пэй, претензий к ней не имею.  В конце сентября, выб...",Яндекс Банка,good,False,1,1,2,2,Москва
https://www.banki.ru/services/responses/bank/response/12622837,5,Отзывы о дебетовых картах Альфа-Банка,Была проблема с картой. Оформляла на сайте магазина «Пятерочка» карту «Апельсинка» виртуальную. Попо...,картах Альфа-Банка,good,False,3,3,3,3,Казань (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12622838,0,Отзывы о продуктах ВТБ,"Недавно стиал зарплатным премиум-клиентом ВТБ и всегда считал, что за повышенную стоимость обслужива...",продуктах ВТБ,good,False,1,1,1,1,Санкт-Петербург
https://www.banki.ru/services/responses/bank/response/12622839,0,Отзывы о продуктах Совкомбанка,"Я обратился в поддержку со своим вопросом на счет карты рассрочка халва, мне попался оператор Войхов...",продуктах Совкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622840,0,Отзывы о продуктах Камкомбанка,На долгожданный отпуск необходимо было обменять рубли на доллары. После сравнения курса доллара в ра...,продуктах Камкомбанка,good,False,3,3,3,3,Казань (Республика Татарстан)
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622840,0,Отзывы о продуктах Камкомбанка,На долгожданный отпуск необходимо было обменять рубли на доллары. После сравнения курса доллара в ра...,продуктах Камкомбанка,good,False,3,3,3,3,Казань (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12622841,5,Отзывы о продуктах Альфа-Банка,,продуктах Альфа-Банка,good,False,3,3,3,3,Самара (Самарская область)
https://www.banki.ru/services/responses/bank/response/12622842,0,Отзывы о продуктах Банка Русский Стандарт,"Позвонила в контактный центр .меня уважительно выслушали, и помогли разобраться что к чему! Очень до...",Русский Стандарт,good,False,3,3,3,3,Апрелевка
https://www.banki.ru/services/responses/bank/response/12622843,1,Unknown,"12.10.2025 г. по глупости перевела все деньги на Вайлдберриз банк, польстившись на ежедневный %. Ден...",Unknown,good,False,1,1,1,1,Нижний Новгород (Нижегородская область)
https://www.banki.ru/services/responses/bank/response/12622844,0,Отзывы о кредитных картах Альфа-Банка,9 октября представитель привез мне дебетовую карту. Когда мы установили мобильное приложение и зашли...,картах Альфа-Банка,good,False,3,3,3,3,Похвистнево
https://www.banki.ru/services/responses/bank/response/12622845,0,Отзывы о кредитных картах Альфа-Банка,"Видимо, перехвалил я Альфа банк, т.к. до сих пор продолжаю находиться в шоке от отсутствия какой-либ...",картах Альфа-Банка,good,False,1,1,1,1,Москва
https://www.banki.ru/services/responses/bank/response/12622846,0,Отзывы о продуктах Яндекс Банка,"Добрый день. Решила зайти в описание трат и увидела, что по сервису ""Яндекс.еда"" не зачисляется кешб...",Яндекс Банка,good,False,3,3,2,2,Ижевск (Удмуртская Республика)
https://www.banki.ru/services/responses/bank/response/12622847,0,Отзывы о продуктах Совкомбанка,Вопрос был такой. Заправился по акции на азс Газпромнефть от партнёра банка и не начислили кэшбэк за...,продуктах Совкомбанка,good,False,3,3,3,3,Кохма
https://www.banki.ru/services/responses/bank/response/12622848,1,Отзывы об ипотеке Сбербанка,Отправляла дважды обращение в поддержку о возврате денежных средств за неиспользованный период. В пе...,ипотеке Сбербанка,good,False,1,1,1,2,Новосибирск (Новосибирская область)
https://www.banki.ru/services/responses/bank/response/12622849,0,Отзывы о вкладах Газпромбанка,Хочу выразить благодарность сотрудникам Газпромбанка за профессионального помощь в открытии вклада. ...,вкладах Газпромбанка,good,False,3,3,3,3,Наро-Фоминск
https://www.banki.ru/services/responses/bank/response/12622850,0,Отзывы о продуктах Альфа-Банка,"10 июля я решил забрать кэшбэк за июнь, но у меня это не получилось, я обратился в поддержку, поддер...",продуктах Альфа-Банка,good,False,3,3,3,3,Набережные Челны
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622850,0,Отзывы о продуктах Альфа-Банка,"10 июля я решил забрать кэшбэк за июнь, но у меня это не получилось, я обратился в поддержку, поддер...",продуктах Альфа-Банка,good,False,3,3,3,3,Набережные Челны
https://www.banki.ru/services/responses/bank/response/12622851,0,Отзывы о дебетовых картах Альфа-Банка,"Для повышенного кэш бэка нужно было узнать имеющиеся у меня категории , в приложении не мог найти во...",картах Альфа-Банка,good,False,2,3,3,3,Казань
https://www.banki.ru/services/responses/bank/response/12622852,0,Отзывы о кредитах Банка ЗЕНИТ,"Делала онлайн кредитование, очень доступно все, прошло быстро, хорошая ставка, деньги поступили на с...",Банка ЗЕНИТ,good,False,3,3,3,3,Альметьевск
https://www.banki.ru/services/responses/bank/response/12622853,0,Отзывы о кредитных картах Банка ЗЕНИТ,"Подала заявку на кредитную карту в рамках акиции ""Сертификат Озон за оформление"". Сразу пришло одобр...",Банка ЗЕНИТ,good,False,2,3,3,2,Ижевск (Удмуртская Республика)
https://www.banki.ru/services/responses/bank/response/12622854,0,Отзывы о продуктах Совкомбанка,,продуктах Совкомбанка,good,False,3,3,3,3,Каменск-Уральский (Свердловская область)
https://www.banki.ru/services/responses/bank/response/12622855,0,Отзывы о дебетовых картах Альфа-Банка,"Не так давно обращалась в отделение Альфа банка за помощью, с карты внезапно списали более 600 рубле...",картах Альфа-Банка,good,False,3,3,3,3,Казань (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12622856,0,Отзывы о дебетовых картах Альфа-Банка,"Хотел закрыть карту и прекратить пользование, изза платного обслуживания. Сотрудник, Максим вместо т...",картах Альфа-Банка,good,False,3,3,3,3,Питкяранта
https://www.banki.ru/services/responses/bank/response/12622857,0,Отзывы об РКО Банка «Точка»,"Это моё первое ИП, абсолютный чистый лист в вопросах работы в роли индиаидуального предпринимателя. ...",Банка «Точка»,good,False,2,3,3,3,Пинега
https://www.banki.ru/services/responses/bank/response/12622858,0,Отзывы о дебетовых картах Газпромбанка,11.09.2025 я обнаружила что все мои карты ГПБ заблокированы. После обращения на горячую линию я полу...,картах Газпромбанка,good,False,0,0,0,0,Москва
https://www.banki.ru/services/responses/bank/response/12622859,0,Отзывы о кредитных картах Совкомбанка,"Нужен срочный ремонт, денег нет, совкомбанк выручает, хорошие условия и быстрое оформление. Даже мож...",картах Совкомбанка,good,False,3,3,3,3,Серов
https://www.banki.ru/services/responses/bank/response/12622860,5,Отзывы о дебетовых картах Альфа-Банка,"8 октября скинула ссылку подруге, она оформила карту и совершила с нее покупку, но кэшбек за нее мне...",картах Альфа-Банка,good,False,3,3,3,3,Чита (Забайкальский край)
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622860,5,Отзывы о дебетовых картах Альфа-Банка,"8 октября скинула ссылку подруге, она оформила карту и совершила с нее покупку, но кэшбек за нее мне...",картах Альфа-Банка,good,False,3,3,3,3,Чита (Забайкальский край)
https://www.banki.ru/services/responses/bank/response/12622861,0,Отзывы о дебетовых картах Альфа-Банка," Заказала карту по рекомендации друга.  Указала домашний адрес. Особенно понравилось то, что можно в...",картах Альфа-Банка,good,False,3,3,3,3,Нижний Новгород
https://www.banki.ru/services/responses/bank/response/12622862,0,Отзывы о кредитных картах Альфа-Банка,"""Альфа"" банком я пользуюсь много лет. никогда не было конфликтных ситуаций. При возникших вопросах в...",картах Альфа-Банка,good,False,3,3,3,3,Балашов
https://www.banki.ru/services/responses/bank/response/12622863,0,Отзывы о дебетовых картах Альфа-Банка,"Требовалось перевести деньги между счетами в приложении банка, однако не получалось это сделать. Сот...",картах Альфа-Банка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622864,0,Отзывы о кредитных картах Банка Русский Стандарт,"Добрый вечер! Нужно было закрыть кредитную карту, но в моем городе нет отделения банка. Я позвонила ...",Русский Стандарт,good,False,3,3,3,3,Нижнекамск (Республика Татарстан)
https://www.banki.ru/services/responses/bank/response/12622865,0,Отзывы о дебетовых картах Альфа-Банка,"Отличный банк, один из лучших на рынке. Всё работает чётко, слаженно и как часы. Приложение — просто...",картах Альфа-Банка,good,False,3,3,3,3,Малоярославец
https://www.banki.ru/services/responses/bank/response/12622866,0,Отзывы о дебетовых картах Альфа-Банка,Решила завести карту по рекомендации друга с доставкой на дом. Большим плюсом для меня стала возможн...,картах Альфа-Банка,good,False,3,3,3,3,Нижний Новгород
https://www.banki.ru/services/responses/bank/response/12622867,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12622868,0,Отзывы о дебетовых картах Совкомбанка,"Хочу поблагодарить всех сотрудников банки.ру за хорошую работу в сфере обслуживания клиентов, и поже...",картах Совкомбанка,good,False,3,3,3,3,Москва
https://www.banki.ru/services/responses/bank/response/12622869,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12622870,0,Отзывы о кредитных картах Совкомбанка,"Я захотел себе дорогой телефон. У нас магазин работает с кредитной картой ""Халва"" от Совкомбанка. Я ...",картах Совкомбанка,good,False,3,3,3,3,Черкесск
URL,Grade,Product,Review,Bank,Status,Proxy Used,Clear Conditions,Polite Employee,Availability,Convenience,City
https://www.banki.ru/services/responses/bank/response/12622870,0,Отзывы о кредитных картах Совкомбанка,"Я захотел себе дорогой телефон. У нас магазин работает с кредитной картой ""Халва"" от Совкомбанка. Я ...",картах Совкомбанка,good,False,3,3,3,3,Черкесск
https://www.banki.ru/services/responses/bank/response/12622871,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
https://www.banki.ru/services/responses/bank/response/12622872,0,Unknown,Review element not found,Unknown,good,False,0,0,0,0,Unknown
